"uniqueID","stream","site_type","date_pesticide_sampling","substance_name","CAS","pesticide_type","concentration_ug_L"
"Kropsbach_refuge_20190611","Kropsbach","refuge","20190611","boscalid",188425856,"fungicides",0.0008919
"Kropsbach_agriculture_20190408","Kropsbach","agriculture","20190408","boscalid",188425856,"fungicides",0.02203
"Kropsbach_agriculture_20190429","Kropsbach","agriculture","20190429","boscalid",188425856,"fungicides",0.02112
"Kropsbach_agriculture_20190521","Kropsbach","agriculture","20190521","boscalid",188425856,"fungicides",0.03045
"Kropsbach_agriculture_20190611","Kropsbach","agriculture","20190611","boscalid",188425856,"fungicides",0.02759
"Kropsbach_agriculture_20190701","Kropsbach","agriculture","20190701","boscalid",188425856,"fungicides",0.01977
"Modenbach_edge_20190611","Modenbach","edge","20190611","boscalid",188425856,"fungicides",8.133e-05
"Modenbach_agriculture_20190408","Modenbach","agriculture","20190408","boscalid",188425856,"fungicides",0.01126
"Modenbach_agriculture_20190429","Modenbach","agriculture","20190429","boscalid",188425856,"fungicides",0.009986
"Modenbach_agriculture_20190521","Modenbach","agriculture","20190521","boscalid",188425856,"fungicides",0.1296
"Modenbach_agriculture_20190611","Modenbach","agriculture","20190611","boscalid",188425856,"fungicides",0.03241
"Modenbach_agriculture_20190701","Modenbach","agriculture","20190701","boscalid",188425856,"fungicides",0.01009
"Modenbach_refuge_20190410","Modenbach","refuge","20190410","boscalid",188425856,"fungicides",0
"Modenbach_refuge_20190429","Modenbach","refuge","20190429","boscalid",188425856,"fungicides",0
"Modenbach_refuge_20190521","Modenbach","refuge","20190521","boscalid",188425856,"fungicides",0
"Modenbach_refuge_20190611","Modenbach","refuge","20190611","boscalid",188425856,"fungicides",0
"Modenbach_refuge_20190701","Modenbach","refuge","20190701","boscalid",188425856,"fungicides",0
"Otterbach_edge_20190612","Otterbach","edge","20190612","boscalid",188425856,"fungicides",0
"Otterbach_refuge_20190612","Otterbach","refuge","20190612","boscalid",188425856,"fungicides",0
"Otterbach_agriculture_20190410","Otterbach","agriculture","20190410","boscalid",188425856,"fungicides",0.01054
"Otterbach_agriculture_20190429","Otterbach","agriculture","20190429","boscalid",188425856,"fungicides",0.03869
"Otterbach_agriculture_20190520","Otterbach","agriculture","20190520","boscalid",188425856,"fungicides",0.02988
"Otterbach_agriculture_20190612","Otterbach","agriculture","20190612","boscalid",188425856,"fungicides",0.03208
"Otterbach_agriculture_20190703","Otterbach","agriculture","20190703","boscalid",188425856,"fungicides",0.007632
"Russbach_edge_20190612","Russbach","edge","20190612","boscalid",188425856,"fungicides",0
"Russbach_refuge_20190612","Russbach","refuge","20190612","boscalid",188425856,"fungicides",0
"Russbach_agriculture_20190409","Russbach","agriculture","20190409","boscalid",188425856,"fungicides",0
"Russbach_agriculture_20190429","Russbach","agriculture","20190429","boscalid",188425856,"fungicides",0.009663
"Russbach_agriculture_20190520","Russbach","agriculture","20190520","boscalid",188425856,"fungicides",0.004108
"Russbach_agriculture_20190612","Russbach","agriculture","20190612","boscalid",188425856,"fungicides",0.02362
"Russbach_agriculture_20190703","Russbach","agriculture","20190703","boscalid",188425856,"fungicides",0.008329
"Triefenbach_edge_20190611","Triefenbach","edge","20190611","boscalid",188425856,"fungicides",0
"Triefenbach_refuge_20190611","Triefenbach","refuge","20190611","boscalid",188425856,"fungicides",0
"Triefenbach_agriculture_20190408","Triefenbach","agriculture","20190408","boscalid",188425856,"fungicides",0
"Triefenbach_agriculture_20190429","Triefenbach","agriculture","20190429","boscalid",188425856,"fungicides",0.002186
"Triefenbach_agriculture_20190521","Triefenbach","agriculture","20190521","boscalid",188425856,"fungicides",0.03561
"Triefenbach_agriculture_20190611","Triefenbach","agriculture","20190611","boscalid",188425856,"fungicides",0.003645
"Triefenbach_agriculture_20190701","Triefenbach","agriculture","20190701","boscalid",188425856,"fungicides",0.002548
"Hainbach_edge_20190611","Hainbach","edge","20190611","bromoxynil",1689845,"herbicides",0
"Hainbach_refuge_20190611","Hainbach","refuge","20190611","bromoxynil",1689845,"herbicides",0
"Hainbach_agriculture_20190410","Hainbach","agriculture","20190410","bromoxynil",1689845,"herbicides",0
"Hainbach_agriculture_20190429","Hainbach","agriculture","20190429","bromoxynil",1689845,"herbicides",0
"Hainbach_agriculture_20190520","Hainbach","agriculture","20190520","bromoxynil",1689845,"herbicides",0
"Hainbach_agriculture_20190611","Hainbach","agriculture","20190611","bromoxynil",1689845,"herbicides",0
"Hainbach_agriculture_20190701","Hainbach","agriculture","20190701","bromoxynil",1689845,"herbicides",0
"Kropsbach_edge_20190611","Kropsbach","edge","20190611","bromoxynil",1689845,"herbicides",0
"Kropsbach_refuge_20190611","Kropsbach","refuge","20190611","bromoxynil",1689845,"herbicides",0
"Kropsbach_agriculture_20190408","Kropsbach","agriculture","20190408","bromoxynil",1689845,"herbicides",0
"Kropsbach_agriculture_20190429","Kropsbach","agriculture","20190429","bromoxynil",1689845,"herbicides",0
"Kropsbach_agriculture_20190521","Kropsbach","agriculture","20190521","bromoxynil",1689845,"herbicides",0.0003933
"Kropsbach_agriculture_20190611","Kropsbach","agriculture","20190611","bromoxynil",1689845,"herbicides",0
"Kropsbach_agriculture_20190701","Kropsbach","agriculture","20190701","bromoxynil",1689845,"herbicides",0
"Modenbach_edge_20190611","Modenbach","edge","20190611","bromoxynil",1689845,"herbicides",0
"Modenbach_agriculture_20190408","Modenbach","agriculture","20190408","bromoxynil",1689845,"herbicides",0
"Modenbach_agriculture_20190429","Modenbach","agriculture","20190429","bromoxynil",1689845,"herbicides",0
"Modenbach_agriculture_20190521","Modenbach","agriculture","20190521","bromoxynil",1689845,"herbicides",0
"Modenbach_agriculture_20190611","Modenbach","agriculture","20190611","bromoxynil",1689845,"herbicides",0
"Modenbach_agriculture_20190701","Modenbach","agriculture","20190701","bromoxynil",1689845,"herbicides",0
"Modenbach_refuge_20190410","Modenbach","refuge","20190410","bromoxynil",1689845,"herbicides",0
"Modenbach_refuge_20190429","Modenbach","refuge","20190429","bromoxynil",1689845,"herbicides",0
"Modenbach_refuge_20190521","Modenbach","refuge","20190521","bromoxynil",1689845,"herbicides",0
"Modenbach_refuge_20190611","Modenbach","refuge","20190611","bromoxynil",1689845,"herbicides",0
"Modenbach_refuge_20190701","Modenbach","refuge","20190701","bromoxynil",1689845,"herbicides",0
"Otterbach_edge_20190612","Otterbach","edge","20190612","bromoxynil",1689845,"herbicides",0
"Otterbach_refuge_20190612","Otterbach","refuge","20190612","bromoxynil",1689845,"herbicides",0
"Otterbach_agriculture_20190410","Otterbach","agriculture","20190410","bromoxynil",1689845,"herbicides",0
"Otterbach_agriculture_20190429","Otterbach","agriculture","20190429","bromoxynil",1689845,"herbicides",0
"Otterbach_agriculture_20190520","Otterbach","agriculture","20190520","bromoxynil",1689845,"herbicides",0
"Otterbach_agriculture_20190612","Otterbach","agriculture","20190612","bromoxynil",1689845,"herbicides",0
"Otterbach_agriculture_20190703","Otterbach","agriculture","20190703","bromoxynil",1689845,"herbicides",0
"Russbach_edge_20190612","Russbach","edge","20190612","bromoxynil",1689845,"herbicides",0
"Russbach_refuge_20190612","Russbach","refuge","20190612","bromoxynil",1689845,"herbicides",0
"Russbach_agriculture_20190409","Russbach","agriculture","20190409","bromoxynil",1689845,"herbicides",0
"Russbach_agriculture_20190429","Russbach","agriculture","20190429","bromoxynil",1689845,"herbicides",0
"Russbach_agriculture_20190520","Russbach","agriculture","20190520","bromoxynil",1689845,"herbicides",0
"Russbach_agriculture_20190612","Russbach","agriculture","20190612","bromoxynil",1689845,"herbicides",0.001548
"Russbach_agriculture_20190703","Russbach","agriculture","20190703","bromoxynil",1689845,"herbicides",0
"Triefenbach_edge_20190611","Triefenbach","edge","20190611","bromoxynil",1689845,"herbicides",0
"Triefenbach_refuge_20190611","Triefenbach","refuge","20190611","bromoxynil",1689845,"herbicides",0
"Triefenbach_agriculture_20190408","Triefenbach","agriculture","20190408","bromoxynil",1689845,"herbicides",0
"Triefenbach_agriculture_20190429","Triefenbach","agriculture","20190429","bromoxynil",1689845,"herbicides",0
"Triefenbach_agriculture_20190521","Triefenbach","agriculture","20190521","bromoxynil",1689845,"herbicides",0
"Triefenbach_agriculture_20190611","Triefenbach","agriculture","20190611","bromoxynil",1689845,"herbicides",0
"Triefenbach_agriculture_20190701","Triefenbach","agriculture","20190701","bromoxynil",1689845,"herbicides",0
"Hainbach_edge_20190611","Hainbach","edge","20190611","chlorantraniliprole",500008457,"insecticides",0
"Hainbach_refuge_20190611","Hainbach","refuge","20190611","chlorantraniliprole",500008457,"insecticides",0.0004156
"Hainbach_agriculture_20190410","Hainbach","agriculture","20190410","chlorantraniliprole",500008457,"insecticides",0
"Hainbach_agriculture_20190429","Hainbach","agriculture","20190429","chlorantraniliprole",500008457,"insecticides",0
"Hainbach_agriculture_20190520","Hainbach","agriculture","20190520","chlorantraniliprole",500008457,"insecticides",9.876e-05
"Hainbach_agriculture_20190611","Hainbach","agriculture","20190611","chlorantraniliprole",500008457,"insecticides",0.0005976
"Hainbach_agriculture_20190701","Hainbach","agriculture","20190701","chlorantraniliprole",500008457,"insecticides",0
"Kropsbach_agriculture_20190408","Kropsbach","agriculture","20190408","chlorantraniliprole",500008457,"insecticides",0
"Kropsbach_agriculture_20190429","Kropsbach","agriculture","20190429","chlorantraniliprole",500008457,"insecticides",0
"Kropsbach_agriculture_20190521","Kropsbach","agriculture","20190521","chlorantraniliprole",500008457,"insecticides",0
"Kropsbach_agriculture_20190611","Kropsbach","agriculture","20190611","chlorantraniliprole",500008457,"insecticides",0.0004331
"Kropsbach_agriculture_20190701","Kropsbach","agriculture","20190701","chlorantraniliprole",500008457,"insecticides",0
"Modenbach_edge_20190611","Modenbach","edge","20190611","chlorantraniliprole",500008457,"insecticides",0
"Modenbach_agriculture_20190408","Modenbach","agriculture","20190408","chlorantraniliprole",500008457,"insecticides",0
"Modenbach_agriculture_20190429","Modenbach","agriculture","20190429","chlorantraniliprole",500008457,"insecticides",0
"Modenbach_agriculture_20190521","Modenbach","agriculture","20190521","chlorantraniliprole",500008457,"insecticides",0.0009465
"Modenbach_agriculture_20190611","Modenbach","agriculture","20190611","chlorantraniliprole",500008457,"insecticides",0
"Modenbach_agriculture_20190701","Modenbach","agriculture","20190701","chlorantraniliprole",500008457,"insecticides",0
"Modenbach_refuge_20190410","Modenbach","refuge","20190410","chlorantraniliprole",500008457,"insecticides",0
"Modenbach_refuge_20190429","Modenbach","refuge","20190429","chlorantraniliprole",500008457,"insecticides",0.0002589
"Modenbach_refuge_20190521","Modenbach","refuge","20190521","chlorantraniliprole",500008457,"insecticides",0.0005538
"Modenbach_refuge_20190611","Modenbach","refuge","20190611","chlorantraniliprole",500008457,"insecticides",0
"Modenbach_refuge_20190701","Modenbach","refuge","20190701","chlorantraniliprole",500008457,"insecticides",0
"Otterbach_edge_20190612","Otterbach","edge","20190612","chlorantraniliprole",500008457,"insecticides",0
"Otterbach_refuge_20190612","Otterbach","refuge","20190612","chlorantraniliprole",500008457,"insecticides",0
"Otterbach_agriculture_20190410","Otterbach","agriculture","20190410","chlorantraniliprole",500008457,"insecticides",0
"Otterbach_agriculture_20190429","Otterbach","agriculture","20190429","chlorantraniliprole",500008457,"insecticides",0
"Otterbach_agriculture_20190520","Otterbach","agriculture","20190520","chlorantraniliprole",500008457,"insecticides",0.0005383
"Otterbach_agriculture_20190612","Otterbach","agriculture","20190612","chlorantraniliprole",500008457,"insecticides",0.003116
"Otterbach_agriculture_20190703","Otterbach","agriculture","20190703","chlorantraniliprole",500008457,"insecticides",0
"Russbach_edge_20190612","Russbach","edge","20190612","chlorantraniliprole",500008457,"insecticides",0
"Russbach_refuge_20190612","Russbach","refuge","20190612","chlorantraniliprole",500008457,"insecticides",0
"Russbach_agriculture_20190409","Russbach","agriculture","20190409","chlorantraniliprole",500008457,"insecticides",0
"Russbach_agriculture_20190429","Russbach","agriculture","20190429","chlorantraniliprole",500008457,"insecticides",0
"Russbach_agriculture_20190520","Russbach","agriculture","20190520","chlorantraniliprole",500008457,"insecticides",0.0001748
"Russbach_agriculture_20190612","Russbach","agriculture","20190612","chlorantraniliprole",500008457,"insecticides",0.001684
"Russbach_agriculture_20190703","Russbach","agriculture","20190703","chlorantraniliprole",500008457,"insecticides",0
"Triefenbach_agriculture_20190408","Triefenbach","agriculture","20190408","chlorantraniliprole",500008457,"insecticides",0.002736
"Triefenbach_agriculture_20190429","Triefenbach","agriculture","20190429","chlorantraniliprole",500008457,"insecticides",0.0003709
"Triefenbach_agriculture_20190521","Triefenbach","agriculture","20190521","chlorantraniliprole",500008457,"insecticides",0
"Triefenbach_agriculture_20190611","Triefenbach","agriculture","20190611","chlorantraniliprole",500008457,"insecticides",0
"Triefenbach_agriculture_20190701","Triefenbach","agriculture","20190701","chlorantraniliprole",500008457,"insecticides",0
"Hainbach_edge_20190611","Hainbach","edge","20190611","chloridazon",1698608,"herbicides",0
"Hainbach_refuge_20190611","Hainbach","refuge","20190611","chloridazon",1698608,"herbicides",0
"Hainbach_agriculture_20190410","Hainbach","agriculture","20190410","chloridazon",1698608,"herbicides",0
"Hainbach_agriculture_20190429","Hainbach","agriculture","20190429","chloridazon",1698608,"herbicides",0
"Hainbach_agriculture_20190520","Hainbach","agriculture","20190520","chloridazon",1698608,"herbicides",0
"Hainbach_agriculture_20190611","Hainbach","agriculture","20190611","chloridazon",1698608,"herbicides",0
"Hainbach_agriculture_20190701","Hainbach","agriculture","20190701","chloridazon",1698608,"herbicides",0
"Kropsbach_edge_20190611","Kropsbach","edge","20190611","chloridazon",1698608,"herbicides",0.0001635
"Kropsbach_refuge_20190611","Kropsbach","refuge","20190611","chloridazon",1698608,"herbicides",0
"Kropsbach_agriculture_20190408","Kropsbach","agriculture","20190408","chloridazon",1698608,"herbicides",0
"Kropsbach_agriculture_20190429","Kropsbach","agriculture","20190429","chloridazon",1698608,"herbicides",0
"Kropsbach_agriculture_20190521","Kropsbach","agriculture","20190521","chloridazon",1698608,"herbicides",0
"Kropsbach_agriculture_20190611","Kropsbach","agriculture","20190611","chloridazon",1698608,"herbicides",0
"Kropsbach_agriculture_20190701","Kropsbach","agriculture","20190701","chloridazon",1698608,"herbicides",0
"Modenbach_edge_20190611","Modenbach","edge","20190611","chloridazon",1698608,"herbicides",0
